image_id,width,height,class_id,x,y,w,h,nx,ny,nw,nh
4b9cee7ecf44,4020,3485,1,2343.20655,295.05977,984.97998,1525.51788,0.5828872014925373,0.08466564418938308,0.24501989552238804,0.43773827259684367
4b9d75bf20ed,2802,2801,1,226.41417,1209.09833,756.27,961.67667,0.08080448608137046,0.43166666547661553,0.2699036402569593,0.3433333345233845
4b9d75bf20ed,2802,2801,1,1701.6075,1330.475,704.91833,844.96833,0.6072831905781585,0.475,0.25157684867951463,0.3016666654766155
4bb94cd7f2f4,2140,1760,1,1532.51505,781.35382,424.80066,849.60138,0.7161285280373831,0.44395103409090914,0.1985049813084112,0.4827280568181818
4bb94cd7f2f4,2140,1760,1,450.0732,916.43694,479.90033,646.97668,0.21031457943925233,0.5207028068181818,0.2242524906542056,0.36760038636363634
608d574388ba,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
6728e11290af,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
866e3622cb24,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
df4f1240317e,2140,1760,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4bbe8d48fd9a,3052,3052,1,540.21124,985.64855,913.77377,1281.91284,0.177002372214941,0.3229516874180865,0.299401628440367,0.42002386631716904
4bbe8d48fd9a,3052,3052,1,1950.31536,946.20507,907.19986,1544.86932,0.639028623853211,0.310027873525557,0.2972476605504587,0.5061826081258192
4bcf536c08c9,2836,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4bd0ff5a460c,2446,2010,1,1452.11336,994.95,566.15,596.3,0.5936685854456255,0.495,0.23145952575633685,0.29666666666666663
4bd0ff5a460c,2446,2010,1,460.51336,938.0,576.2,472.35,0.1882720196238757,0.4666666666666667,0.23556827473426004,0.23500000000000001
4bddd9ae23b1,3056,2544,1,913.38445,401.97302,700.38379,1274.74707,0.29888234620418846,0.15800826257861636,0.22918317735602092,0.5010798231132075
4bddd9ae23b1,3056,2544,1,1919.12589,588.58048,644.64392,1155.99677,0.6279862205497382,0.23136025157232704,0.21094369109947644,0.45440124606918236
4be932b7cbbd,2836,2336,1,777.44183,652.25309,806.70099,860.48102,0.2741332263751763,0.27921793236301373,0.284450278561354,0.36835660102739726
4be932b7cbbd,2836,2336,1,1808.06346,707.01097,953.37402,937.72876,0.6375400070521862,0.3026588056506849,0.33616855430183357,0.4014249828767123
4bed2e06f7d8,4891,4020,1,982.27583,1086.82379,664.3609,680.66418,0.20083333265180944,0.2703541766169154,0.13583334696381108,0.16931944776119404
4bee3fb83d26,2836,2336,1,1738.77972,88.17432,921.2334,1121.80589,0.6131099153737659,0.03774585616438356,0.3248354724964739,0.48022512414383567
4bee3fb83d26,2836,2336,1,805.88498,141.81577,690.34204,1063.5,0.2841625458392102,0.06070880565068493,0.24342102961918194,0.4552654109589041
4c0af9bef102,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4c24b0e2b7cf,3488,3488,1,299.45344,257.2769,1033.32532,1990.73285,0.08585247706422018,0.07376057912844038,0.29625152522935777,0.5707376290137615
4c24b0e2b7cf,3488,3488,1,2146.78597,286.80048,889.92505,1151.41962,0.6154776290137615,0.08222490825688074,0.2551390625,0.3301088360091743
4c2714edd8b2,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4c2e803d1015,3056,2544,1,194.1213,368.88,1043.04,1543.36,0.06352136780104711,0.145,0.3413089005235602,0.6066666666666666
4c2e803d1015,3056,2544,1,1589.0813,424.0,1267.76013,1696.0,0.5199873363874346,0.16666666666666666,0.41484297447643975,0.6666666666666666
4c3acc13335c,4248,3480,1,2465.61473,312.88073,1315.37598,2330.64221,0.5804177801318267,0.08990825574712645,0.3096459463276836,0.6697247729885057
4c3acc13335c,4248,3480,1,524.47709,351.19268,1513.32104,2388.11008,0.12346447504708097,0.1009174367816092,0.35624318267419963,0.6862385287356322
4c3e3c936a03,2774,2648,1,357.57796,883.73393,358.6167,502.7038,0.1289033741888969,0.33373637839879156,0.1292778298485941,0.1898428247734139
4c41ee92ec4d,2832,2320,1,976.29495,704.89676,420.88495,834.92627,0.34473691737288137,0.30383481034482757,0.14861756709039547,0.3598820129310345
4c41ee92ec4d,2832,2320,1,1698.30085,663.83481,328.4956,708.31866,0.5996825035310734,0.28613569396551725,0.11599420903954803,0.3053097672413793
4c45ed919f45,2836,2336,1,598.5245,976.511,658.19159,646.5863,0.2110453102961918,0.4180269691780822,0.23208448166431594,0.2767920804794521
4c45ed919f45,2836,2336,1,1661.247,1017.95884,638.29675,646.58618,0.5857711565585332,0.435770051369863,0.22506937588152326,0.27679202910958906
4c6fb1b7def5,3408,2752,1,832.37603,1191.00398,546.50195,342.83667,0.2442417928403756,0.4327776090116279,0.16035855340375585,0.12457727834302326
4c6fb1b7def5,3408,2752,1,2003.45169,1075.59364,400.54175,651.72913,0.5878672799295775,0.39084071220930233,0.11752985622065727,0.2368201780523256
4c7789795282,3032,3032,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4c795028272e,2520,3032,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4c847d99b31e,4240,3480,1,980.49822,1258.55027,634.69989,1065.97046,0.23124958018867922,0.3616523764367816,0.14969337028301885,0.30631335057471265
4c951c9bf926,3056,2544,1,2221.48547,689.48174,530.48511,1162.49835,0.7269258736910995,0.27102269654088046,0.1735880595549738,0.4569568985849057
4c951c9bf926,3056,2544,1,736.63497,839.23592,365.50165,1258.95013,0.24104547447643979,0.32988833333333334,0.1196013252617801,0.4948703341194968
4c97b5cd1274,3032,2436,1,1540.58351,1162.1284,750.91382,581.06421,0.5081080178100263,0.4770642036124795,0.24766286939313983,0.23853210591133006
4c97b5cd1274,3032,2436,1,141.55965,460.38165,330.75964,1068.26422,0.046688538918205805,0.1889908251231527,0.10908959102902374,0.4385321100164204
4cb11023c508,4248,3480,1,2431.50656,1205.66929,706.35156,1077.79529,0.572388549905838,0.3464566925287356,0.16627861581920902,0.3097112902298851
4cb11023c508,4248,3480,1,930.50916,508.45144,794.64569,1634.96066,0.21904641242937853,0.1461067356321839,0.18706348634651598,0.4698162816091954
4cbc17936e7d,3056,2544,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
582c442e440b,3056,2544,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
d4131bd4e64a,3056,2544,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
f7edf5c476c4,3056,2544,1,17.73449,529.06195,945.55754,1302.01764,0.005803170811518325,0.2079646029874214,0.30941018979057594,0.5117993867924528
f7edf5c476c4,3056,2544,1,1282.23007,570.33628,791.71692,1504.63708,0.419577902486911,0.2241887893081761,0.2590696727748691,0.591445393081761
4cbc8627d812,4256,3488,1,739.56721,936.98795,367.45795,1223.30939,0.17377049107142858,0.26863186639908254,0.08633880404135338,0.350719435206422
4cbc8627d812,4256,3488,1,3130.3694,1262.58358,418.62305,1218.65784,0.7355191259398496,0.3619792373853211,0.09836067904135337,0.34938584862385325
4cc42e634f49,1387,1140,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4cd88e837b59,2978,2938,1,498.25507,1599.04015,739.11958,549.13461,0.1673119778374748,0.5442614533696393,0.24819327736736066,0.18690762763784885
4cd88e837b59,2978,2938,1,2041.55757,1682.32122,684.46637,593.37769,0.6855465312290128,0.5726076310415249,0.22984095701813298,0.20196653846153848
4cdcc3f97bf7,4248,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4ceb57fefa67,3032,2520,1,639.87003,1129.8,613.2,466.2,0.21103892810026387,0.4483333333333333,0.20224274406332454,0.185
4ceb57fefa67,3032,2520,1,1710.87003,1327.2,583.80013,499.8,0.5642711180738786,0.5266666666666667,0.19254621701846963,0.19833333333333333
4cf41c062d0c,3028,2282,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
67ea53f37acf,3032,2317,1,1996.08742,981.46708,618.36841,745.5329,0.6583401781002639,0.4235939059128183,0.20394736477572561,0.3217664652567976
67ea53f37acf,3032,2317,1,539.9295,831.86182,907.60529,790.41455,0.1780770118733509,0.3590253862753561,0.29934211411609496,0.34113705222270174
4cf49226c69f,2872,2416,1,689.03484,190.62016,877.73945,1312.17621,0.23991463788300837,0.07889907284768212,0.3056195856545961,0.543119292218543
4cf49226c69f,2872,2416,1,2107.60371,452.16881,580.72656,1055.06058,0.733845302924791,0.1871559644039735,0.20220284122562673,0.43669725993377484
4cf91b44af5b,4248,3480,1,2478.38537,734.31193,1034.42212,823.70636,0.5834240513182675,0.2110091752873563,0.2435080320150659,0.23669722988505748
4d08f081f09d,2846,2330,1,1590.7012,710.73021,679.13318,1108.41821,0.5589252283907238,0.3050344248927039,0.23862725931131415,0.47571596995708154
4d08f081f09d,2846,2330,1,641.27742,842.46844,586.00793,1053.90576,0.22532586788475054,0.36157443776824033,0.205905808151792,0.45232006866952795
4d112d7b3535,4256,3488,1,536.7146,1166.73905,1123.97894,1753.16284,0.1261077537593985,0.3345008744266055,0.2640927960526316,0.5026269610091743
4d112d7b3535,4256,3488,1,3022.90725,1258.36778,916.28711,1551.57971,0.7102695606203008,0.3607705791284404,0.2152930239661654,0.44483363245412844
4d15169fe52c,3032,3032,1,628.65322,1463.14873,450.6275,689.84949,0.20733945250659633,0.4825688423482849,0.148623845646438,0.22752291886543533
4d17a4779c86,2828,2320,1,660.18406,580.7521,422.13696,1475.89233,0.2334455657708628,0.2503241810344828,0.14927049504950496,0.6361604870689654
4d17a4779c86,2828,2320,1,2405.86308,568.05626,396.74536,1202.93158,0.8507295190947667,0.24485183620689654,0.1402918528995757,0.5185049913793103
4d21277abe60,4280,3520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4d34d6994a24,2836,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4d3847ba95ed,2012,2012,1,459.8162,554.69891,360.06772,532.80292,0.22853687872763417,0.27569528330019877,0.17896009940357854,0.26481258449304174
4d3847ba95ed,2012,2012,1,1452.43531,561.99758,425.75574,571.72913,0.7218863369781312,0.27932285288270375,0.21160822067594434,0.2841596073558648
4d39491880ac,2999,2979,1,835.77596,1667.32398,315.46897,422.79346,0.2786848816272091,0.55969250755287,0.10519138712904302,0.14192462571332662
4d39491880ac,2999,2979,1,1759.41707,1280.30535,936.65013,946.40691,0.5866679126375458,0.4297768882175227,0.3123208169389797,0.3176928197381672
4d3e8ec75220,3052,2948,1,2039.37264,1820.36183,552.17102,486.91455,0.6682085976408912,0.6174904443690638,0.18092104193971167,0.1651677578018996
4d40e3259fb0,4248,3480,1,2984.151,1409.50943,849.20752,1330.71692,0.7024837570621468,0.40503144540229885,0.19990760828625237,0.3823899195402299
4d40e3259fb0,4248,3480,1,1360.15109,2123.01878,459.62256,722.26416,0.3201862264595104,0.6100628678160919,0.10819740112994351,0.20754717241379309
4d4ea8834362,3050,2539,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4d5364b334dd,4248,3480,1,835.21875,162.21098,1084.125,1977.42188,0.19661458333333334,0.04661235057471264,0.2552083333333333,0.5682246781609196
4d5364b334dd,4248,3480,1,2588.625,494.08598,824.15625,1902.75,0.609375,0.14197872988505747,0.19401041666666666,0.5467672413793103
4d647a4df4a8,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4d768746e1b2,1387,1140,1,261.40165,426.44335,188.552,349.96393,0.1884655010814708,0.37407311403508775,0.13594232155731795,0.3069859035087719
4d768746e1b2,1387,1140,1,1017.03811,420.72965,214.26367,289.97009,0.7332646791636626,0.3690610964912281,0.15447993511175198,0.2543597280701755
4d8739e124ae,4248,3480,1,337.40625,2554.4766,564.1875,619.5,0.07942708333333333,0.734045,0.1328125,0.17801724137931035
4d8739e124ae,4248,3480,1,2964.75,2512.99223,652.6875,658.21875,0.6979166666666666,0.7221242040229885,0.15364583333333334,0.18914331896551725
4d904469de66,3408,2800,1,907.53984,555.75221,771.6814,1214.1593,0.2662969014084507,0.19848293214285714,0.2264323356807512,0.43362832142857144
4d904469de66,3408,2800,1,2390.72568,980.53097,530.97363,1047.78766,0.701504014084507,0.35018963214285714,0.15580212147887323,0.37420987857142857
4d94d9d0f8df,2832,2320,1,901.22348,688.9722,519.15137,874.97424,0.3182286299435028,0.296970775862069,0.18331616172316387,0.3771440689655172
4d94d9d0f8df,2832,2320,1,2175.76931,1018.54583,402.48828,495.81879,0.7682801235875707,0.439028375,0.14212156779661017,0.21371499568965516
4db2c7e03281,2832,2320,1,1864.41938,489.26317,381.94727,1271.60526,0.6583401765536724,0.21088929741379311,0.13486838629943504,0.5481057155172414
4db2c7e03281,2832,2320,1,383.20887,382.13159,372.63156,1250.64478,0.13531386652542374,0.1647118922413793,0.1315789406779661,0.539071025862069
4dbdf2240c17,3480,4240,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4dbec1fe29e8,3028,2924,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4dc35109eba4,2846,2330,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4dc51d0b21f4,3209,2800,1,304.42599,421.3018,996.44968,1211.83432,0.09486631037706451,0.15046492857142857,0.3105171953879713,0.4327979714285714
4dc51d0b21f4,3209,2800,1,1835.78697,939.64497,1010.651,804.7337,0.5720744686818324,0.33558748928571425,0.31494266126519166,0.2874048928571429
4dcb2faf3dbb,2872,2416,1,1942.78199,476.08607,443.25244,1480.24463,0.6764561246518106,0.19705549254966886,0.1543358077994429,0.6126840355960265
4dcb2faf3dbb,2872,2416,1,588.3992,462.40544,402.21063,1192.95126,0.20487437325905292,0.19139298013245032,0.1400454839832869,0.49377121688741726
4dccb4bc9142,2140,1760,1,1327.3913,753.62319,475.3623,364.05798,0.620276308411215,0.4281949943181818,0.22213191588785047,0.206851125
4dd819383579,2772,2336,1,1884.16066,706.9516,636.61792,1293.2193,0.6797116378066378,0.3026333904109589,0.2296601443001443,0.5536041523972602
4dd819383579,2772,2336,1,356.84861,1123.75077,328.30075,847.87231,0.1287332647907648,0.48105769263698633,0.118434613997114,0.36295903681506847
4dd9a462b193,1387,1140,1,287.90816,423.42857,299.34695,415.67349,0.20757617880317233,0.37142857017543857,0.21582332372025956,0.36462586842105266
4dd9a462b193,1387,1140,1,773.37755,336.57143,282.28564,536.65305,0.5575901586157174,0.29523809649122806,0.203522451333814,0.4707482894736842
4de95edca8bb,2802,2801,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4deec2dd94da,2302,1893,1,513.5612,1014.75102,430.11023,512.52655,0.22309348392701997,0.5360544215530904,0.18684197654213727,0.27074830956154256
4deec2dd94da,2302,1893,1,1543.76528,571.76327,409.50623,597.51837,0.670619148566464,0.3020408188061279,0.17789149869678542,0.31564625990491285
4df6cc0a6472,3408,2800,1,3070.39964,1467.26316,227.01318,1104.23682,0.9009388615023475,0.5240225571428572,0.0666118485915493,0.39437029285714287
4e0367ed8dd0,2832,2320,1,134.35535,1045.40271,690.21765,405.70044,0.04744186087570621,0.4506046163793104,0.2437209216101695,0.17487087931034484
4e0367ed8dd0,2832,2320,1,1609.62966,1171.85481,655.97034,516.34607,0.5683720550847458,0.5051098318965518,0.23162794491525424,0.2225629612068966
4e0594bdf6db,4256,3488,1,745.07812,321.87313,913.48291,1293.11221,0.17506534774436092,0.09228014048165138,0.21463414238721804,0.3707317115825688
4e0594bdf6db,4256,3488,1,2515.69268,401.95121,1014.32202,1910.0097,0.5910932048872181,0.11523830561926605,0.23832754229323308,0.5475945240825688
4e078c23b8cd,4256,3488,1,708.66925,908.19623,982.78235,1390.81256,0.16651063204887218,0.2603773595183486,0.23091690554511277,0.398742133027523
4e078c23b8cd,4256,3488,1,2604.03528,873.09686,1101.24292,1439.07428,0.6118503947368421,0.25031446674311925,0.25875068609022556,0.41257863532110095
4e0ff8b88667,3032,2436,1,421.54482,957.26675,674.47167,643.24609,0.1390319327176781,0.3929666461412151,0.22245107849604223,0.264058329228243
4e0ff8b88667,3032,2436,1,2110.84655,1079.04636,455.89307,649.49121,0.6961894953825858,0.442958275862069,0.15036051121372032,0.2666220073891626
4e1ed0596509,2836,2336,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e30d63e57de,4240,3480,1,354.45859,830.09169,1264.29361,1973.06427,0.08359872405660378,0.2385320948275862,0.29818245518867925,0.5669724913793104
4e30d63e57de,4240,3480,1,2353.06409,670.4587,1085.50464,1877.28442,0.554967945754717,0.1926605459770115,0.2560152452830189,0.5394495459770114
4e3810edab45,4256,3488,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e3cc33ab9c3,1387,1140,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e4963451900,3056,2544,1,590.97111,534.17323,848.00006,1313.17591,0.19338059882198952,0.2099737539308176,0.27748693062827223,0.5161854992138365
4e4963451900,3056,2544,1,1890.79265,284.89239,852.45154,1448.94489,0.618714872382199,0.11198600235849056,0.27894356675392673,0.5695538089622642
4e57e406999a,3000,3000,1,1983.95857,1317.49705,514.48425,761.29785,0.6613195233333333,0.43916568333333333,0.17149475,0.25376595
4e58d8657944,2840,2874,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e59432d0707,2840,2874,1,2009.81768,1317.88815,376.01965,347.99341,0.7076822816901409,0.458555375782881,0.13240128521126762,0.12108330201809324
4e59432d0707,2840,2874,1,942.48216,1366.9342,411.05261,154.14478,0.33185991549295774,0.4756208072372999,0.14473683450704225,0.05363423103688239
4e647a32aae9,4256,3488,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e720363b7cf,2980,2988,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e8a9f4212c7,3028,3052,1,363.87325,1480.98525,423.13861,760.74939,0.12016950132100396,0.4852507372214941,0.13974194517833555,0.24926257863695936
4e8a9f4212c7,3028,3052,1,678.9765,360.11799,558.18292,706.73163,0.22423266182298546,0.11799409895150721,0.18434046235138704,0.23156344364351245
4e8a9f4212c7,3028,3052,1,1907.87915,1039.84071,553.68152,1012.83191,0.6300789795244386,0.34070796526867625,0.18285387054161162,0.3318584239842726
4e8f69e4ffa4,3056,2544,1,732.8,534.4,387.20001,707.19995,0.23979057591623035,0.210062893081761,0.1267015739528796,0.2779874017295597
4e8f69e4ffa4,3056,2544,1,2294.4,979.2,416.0,703.99994,0.7507853403141361,0.3849056603773585,0.13612565445026178,0.276729536163522
4e94dc5b7c52,4280,3520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4e95d8ca7f2f,3032,2436,1,1741.39308,872.19133,685.44189,892.30951,0.5743380870712401,0.35804241789819374,0.22606922493403692,0.36630111247947456
4e95d8ca7f2f,3032,2436,1,855.25866,368.91638,240.83093,595.90222,0.2820773944591029,0.15144350574712645,0.07942972625329815,0.2446232430213465
4ebb6fbe0720,3032,2436,1,2160.80742,1419.40475,693.20703,855.57983,0.7126673548812665,0.5826784688013136,0.228630286939314,0.35122324712643677
4ebd5e9e1235,4240,3480,1,269.75006,375.83336,1480.00015,2105.0,0.06362029716981132,0.10799809195402299,0.3490566391509434,0.6048850574712644
4ebd5e9e1235,4240,3480,1,1889.75006,100.83336,1510.0,2370.0,0.44569576886792456,0.028975103448275863,0.3561320754716981,0.6810344827586207
725328925e0f,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4ec4f6830669,4248,3480,1,363.11432,1020.33368,944.97223,1719.32452,0.0854788888888889,0.2931993333333333,0.22245108992467041,0.4940587701149425
4ec4f6830669,4248,3480,1,2690.54583,1094.7065,573.10815,1579.32837,0.6333676624293786,0.31457083333333336,0.13491246468926554,0.45382999137931035
4ed22347ea95,4248,3480,1,3177.10891,2038.3477,750.80933,683.63171,0.7479069938794727,0.5857320977011494,0.17674419256120527,0.19644589367816093
4ef5fa3a4bc6,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4efcdede6982,2836,2336,1,1892.54589,643.50189,381.98755,890.32452,0.6673292983074753,0.27547169948630135,0.13469236600846263,0.38113207191780824
4efcdede6982,2836,2336,1,420.42514,649.37862,376.11066,752.22137,0.1482458180535966,0.27798742294520545,0.13262011988716502,0.3220125727739726
4efd20c837dc,3408,2800,1,1238.95723,1143.18531,548.33398,697.56421,0.3635437881455399,0.4082804678571429,0.16089612089201877,0.249130075
4efd20c837dc,3408,2800,1,2529.97149,1358.35435,753.0918,766.97351,0.7423625264084507,0.4851265535714286,0.22097764084507043,0.2739191107142857
4f08261dc040,4248,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4f0abed3f35c,3032,2520,1,1973.67567,824.25894,817.81946,850.01703,0.6509484399736148,0.327086880952381,0.2697293733509235,0.3373083452380952
dcb374d8387e,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4f0b6e8557db,2534,2957,1,428.52781,1516.04353,235.98795,679.35901,0.16911121152328334,0.5126964930672979,0.09312863062352013,0.22974602975989178
4f0c18a7a451,4240,3480,1,2879.9183,1216.81633,544.48975,1548.245,0.6792260141509433,0.34965986494252876,0.12841739386792453,0.4448979885057471
4f0c18a7a451,4240,3480,1,848.73462,975.34694,852.24493,1510.36743,0.20017325943396225,0.2802721091954023,0.20100116273584906,0.4340136293103448
4f0f03727fad,2750,2336,1,729.18486,696.88445,424.55176,369.77094,0.2651581309090909,0.2983238227739726,0.15438245818181817,0.1582923544520548
4f11b62bab24,3056,2544,1,1944.58604,927.93835,735.21912,1127.68494,0.6363174214659686,0.36475564072327044,0.2405821727748691,0.44327238207547176
4f11b62bab24,3056,2544,1,584.0381,1315.17123,771.84937,643.6438,0.1911119437172775,0.5169698231132075,0.2525685111256545,0.2530046383647799
4f11b62bab24,3056,2544,1,1219.83262,647.97945,96.80823,125.58905,0.3991598887434555,0.25470890330188684,0.03167808573298429,0.04936676493710692
4f1d49fe071e,2836,2336,1,792.93318,436.93213,717.48767,1496.08615,0.27959562059238363,0.187042863869863,0.25299283145275037,0.6404478381849316
4f257ce09b76,2792,2874,1,115.62812,1116.61522,916.42941,728.2652,0.041414083094555874,0.3885230410577592,0.3282340293696275,0.253397773138483
4f257ce09b76,2792,2874,1,1680.17873,499.85474,473.89506,1313.66498,0.6017832127507163,0.17392301322199025,0.1697331876790831,0.4570859359777314
4f378b50ec4a,4256,3488,1,821.30403,376.78009,1061.47509,1666.22294,0.19297557095864662,0.10802181479357797,0.24940674107142854,0.47770153096330276
4f378b50ec4a,4256,3488,1,3155.87621,965.86125,501.33272,1460.23101,0.741512267387218,0.2769097620412844,0.11779434210526316,0.4186442115825688
4f39b14d1bc2,3408,3320,1,689.39407,779.12434,709.35205,1401.26093,0.20228699237089204,0.23467600602409638,0.2081432071596244,0.42206654518072284
4f3bfae7817a,2703,2580,1,729.71005,498.8,520.3,1053.5,0.2699630225675176,0.19333333333333333,0.19248982611912688,0.4083333333333333
4f3bfae7817a,2703,2580,1,1976.71005,1105.1,301.0,619.2,0.7313022752497225,0.4283333333333333,0.11135775064742878,0.24000000000000002
4f3d52d652dd,2832,2320,1,1743.85916,989.06169,511.60278,417.04108,0.61576947740113,0.4263196939655172,0.18065069915254237,0.17975908620689657
4f489e7c0d20,3032,2436,1,464.61306,403.70192,782.89069,1495.30551,0.15323649736147757,0.16572328407224957,0.258209330474934,0.6138364162561576
4f489e7c0d20,3032,2436,1,1512.55282,480.3057,785.95483,1596.42258,0.49886306728232194,0.1971698275862069,0.2592199307387863,0.6553458866995073
4f57c61c596a,4240,3480,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4f61de575e1a,3032,3032,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4f6b571c20f0,3050,2539,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4f72ac18bbb9,4240,3480,1,902.49132,2146.98851,1031.41876,581.91526,0.21285172641509434,0.6169507212643679,0.24325914150943398,0.16721702873563218
4f7cb2b6dacc,4240,3480,1,638.53601,1120.47708,1093.79895,1588.8247,0.15059811556603775,0.32197617241379306,0.2579714504716981,0.4565588218390804
4f7cb2b6dacc,4240,3480,1,2334.07265,1327.97256,1197.54687,1588.82458,0.5504888325471698,0.3816013103448276,0.28244029952830185,0.4565587873563218
4f7d8597167f,2992,2991,1,518.29193,1199.8204,564.64492,489.55916,0.17322591243315508,0.40114356402540957,0.18871822192513368,0.16367741892343698
4f7d8597167f,2992,2991,1,1983.96596,1229.85471,471.53857,669.76498,0.6630902272727273,0.4111851253761284,0.15759978943850267,0.22392677365429622
4f84c6747e86,3408,2800,1,795.20008,645.97984,727.04003,1280.84009,0.23333335680751172,0.2307070857142857,0.21333334213615024,0.45744288928571425
4f84c6747e86,3408,2800,1,2016.40004,756.74003,704.31982,1118.96002,0.5916666784037559,0.27026429642857147,0.20666661384976528,0.3996285785714286
4f85c500dedd,3032,2520,1,635.15597,268.18349,1132.84406,1512.0,0.20948415897097628,0.10642201984126984,0.37362930738786276,0.6
4f85c500dedd,3032,2520,1,2022.31194,258.93578,986.56868,1553.61462,0.666989426121372,0.10275229365079366,0.32538544854881263,0.6165137380952381
b5aa6189d142,3032,2520,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4fa890061bf6,2502,2232,1,512.62216,526.60951,547.22412,893.9245,0.20488495603517187,0.23593616039426524,0.2187146762589928,0.4005038082437276
4fa890061bf6,2502,2232,1,1717.63979,751.49622,507.86902,1028.85645,0.6865067106314948,0.33669185483870967,0.20298521982414067,0.460957190860215
4fbaae87210f,2832,2320,1,791.95175,312.82931,455.68207,1459.26736,0.279643979519774,0.1348402198275862,0.1609046857344633,0.628994551724138
4fbaae87210f,2832,2320,1,1705.12408,508.12159,609.38416,1186.21985,0.6020918361581921,0.21901792672413795,0.21517802259887003,0.5113016594827586
4fbc954682e8,3056,2544,1,1739.75831,571.45724,1142.91455,1508.4151,0.5692926407068063,0.22462941823899368,0.37399036321989526,0.592930463836478
4fc2c59d28a1,1387,1140,1,363.65999,722.0,302.1,165.3,0.2621917736121125,0.6333333333333333,0.2178082191780822,0.14500000000000002
4fc5d350c335,1387,1140,1,907.4147,191.3125,166.53119,467.65625,0.6542283345349675,0.16781798245614035,0.1200657462148522,0.4102247807017544
4fc5d350c335,1387,1140,1,232.1647,189.03125,175.65623,492.75,0.16738622927180966,0.1658168859649123,0.12664472242249458,0.43223684210526314
4fc7220eb319,2836,2336,1,704.66183,778.70069,215.01996,271.60406,0.2484703208744711,0.33334789811643833,0.0758180394922426,0.11626886130136986
4fc7220eb319,2836,2336,1,2019.67859,937.13644,298.76453,647.32324,0.7121574717912553,0.4011714212328767,0.10534715444287729,0.27710755136986304
4fd7260073e2,3052,3052,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4fe716de1262,2836,2336,1,1442.93423,560.64,1062.88012,1409.38667,0.5087920416078985,0.24,0.3747814245416079,0.6033333347602741
4fe716de1262,2836,2336,1,286.61423,506.13333,953.86667,1393.81333,0.10106284555712272,0.21666666523972603,0.33634226727785616,0.596666665239726
4ff7b31b3269,2988,2996,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
4ff81f916fac,2832,2320,1,541.72265,386.66667,680.94391,1218.17111,0.19128624646892656,0.16666666810344827,0.24044629590395478,0.5250737543103449
4ff81f916fac,2832,2320,1,1698.30085,362.71386,677.52209,1341.35693,0.5996825035310734,0.15634218103448277,0.23923802612994352,0.5781710905172414
4ffc2689420f,2992,2991,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
